smiles,logp
COC1C(Cl)C(Cl)C(Cl)C(OC)C1OC,1.87
CCCCCCN,2.06
Oc1cccc2c(O)cccc12,1.82
CNC,-0.38
COc1ccc(c(OC)c1)S(=O)(=O)c2ccc(N)cc2,1.63
CC(O)COc1ccc(Cl)cc1,2.41
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc2ccc(O)cc2)C(=O)O,2.79
COC1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,1.0
CC(=O)Nc1cc(Cl)c(Cl)c(Cl)c1,3.76
OC(=O)CCCc1c[nH]c2ccccc12,2.3
CN(Cc1ccccc1)C(=O)c2[nH]nc(C)c2N(=O)=O,1.65
CN(C)c1cccc(C)c1,2.8
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,7.2
N(c1ccccc1)c2ccccc2,3.5
CCC(C)C(NC(=O)C(CCCN)NC(=O)C)C(=O)NC(C(C)C)C(=O)N,-0.43
CCNNC(=O)COc1ccc(Cl)cc1,1.73
CC1CC2C3CC(F)C4=CC(=O)C(=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO)Cl,2.58
Cn1c(=O)n(C)c2[nH]c(=O)[nH]c2c1=O,-0.52
OC(=O)C1CCCN1,-2.5
CC1=Nc2cc(C)ccc2S(=O)(=O)N1,0.74
CC(C)OC(=O)c1cnc2CCCC(C)n2c1=O,0.99
CNC(=O)c1cccc(Oc2ccccc2)c1,2.86
OCCNC(=O)Cn1ccnc1N(=O)=O,-1.34
COc1ccc2cccnc2c1,2.37
CCOC(=O)Cn1cnc(I)c1N(=O)=O,0.93
CCCCOCCOCCSC#N,1.68
CCCC(=O)Nc1ccc(C)cc1O,2.26
O=N(=O)c1ccc(Nc2ccccc2)cc1,3.74
COc1cc(ccc1O)C(=O)O,1.43
CCOCCn1ccnc1N(=O)=O,0.53
CCc1cc(=S)ss1,2.31
O=S1(=O)NC(=Nc2ccccc21)c3cccs3,1.68
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2cccc(Cl)c2Cl,3.41
COc1c(Cl)cc(Cl)cc1Cl,4.04
CC(=O)c1ccc(cc1)N(=O)=O,1.53
COc1ccccc1C=CC(=O)C(F)(F)F,3.39
CCOc1ccc(NC(=O)OC(CC)C#C)cc1OCC,3.07
CCC1(CC)OCC(CO1)c2ccc(NC(=O)N(C)C)cc2C,2.76
CCCNP(=O)(OC)SC,0.65
CC(NC(=O)C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74
CC(C)(C)c1ccc(CC2CCCC2(O)Cn3cncn3)cc1,3.97
CSC(=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1Cl)C,3.2
CC(C)N(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C,0.17
Cc1cssc1=S,2.18
CC(C)NC(=O)CCn1ccc(=O)c(O)c1C,-0.47
ON=Cc1nnc(o1)c2ccccc2,2.03
CSc1nnc(C)c(=O)n1N,-0.16
COCOC,0.18
NS(=O)(=O)c1ccc(CCCO)cc1,0.17
CCCCC(C)n1nc2ccccc2n1,3.78
NC(Cc1ccc(O)c(O)c1)C(=O)OC2CCCCC2,1.79
CC(C)c1cc(=S)ss1,2.75
CCN(CC)C1CCc2c(OC)cccc2C1C,3.47
COC(=O)C1CC2=CC(=O)CCC2(C)C3CCC4(C)C(CCC54CCC(=O)O5)C13,1.94
O=N(=O)c1c2ccccc2cc3ccccc13,4.78
CNC(=O)Oc1ccc(cc1C)C(C)C,3.11
CN1C(=O)N(C)C(=O)C(=O)C1=O,-0.6
CCCCCOCCCNc1ncnc2[nH]cnc12,2.74
ClC(Cl)(Cl)N(=O)=O,2.09
NS(=O)(=O)c1cccc(c1)N(=O)=O,0.55
COc1cccc(O)c1,1.58
Clc1ccc2cccc(Cl)c2c1,4.56
Cc1cccc(C)c1,3.2
Cc1cccc2ccccc12,3.87
COc1cc(ccc1c2nc3ncc(N)cc3[nH]2)S(=O)C,0.33
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,6.85
CCOc1ccc(NC(=O)OC(C)CCl)cc1OCC,2.97
C#CCN(CC#C)CC#C,1.27
CCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.48
COc1cc(C=O)ccc1OCCOC(=O)c2ccc(Cl)cc2,3.71
CN(CCCn1ccnc1C=NO)S(=O)(=O)C(F)(F)F,1.77
COc1c(O)c(OC)c(OC)c(O)c1OC,0.39
Cc1cc(Cl)c(Cl)cc1Cl,4.56
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,5.48
CCCOC(=O)c1ccccc1,3.01
C1COCCN1,-0.86
CSC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.75
Cc1cc(=O)ss1,1.26
Nc1ncc(Cc2ccccc2Cl)c(N)n1,2.24
CC(C)CN=C=S,2.82
CSc1nnc(C2CCCCC2)c(=O)n1N,2.14
CCCCn1ccc(=O)c(O)c1CC,1.22
C(Cc1ncc[nH]1)C2COc3ccccc3O2,1.99
CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(CCCl)N=O)C(=O)NCc2ccccc2,2.46
Cc1nsnc1C,1.28
CCSC(=O)N1CCCCCC1,2.88
Cc1cc2ccccc2[nH]1,2.53
CC(C)(C)NCC(O)COCCCc1ccccc1,2.58
CCOC(=O)C(=Cc1cccc(OC)c1OC)C(=O)C,2.21
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.6
O=C(OCc1ccccc1)c2cccnc2,2.4
COc1ccccc1C(=O)N,0.84
c1cc2ccccn2c1,2.49
CN1CCC23C4Oc5c3c(CC1C2C=CC4OC(=O)C)ccc5OC(=O)C,1.58
OC(=O)COc1cc(F)cc(I)c1,2.42
CS(=O)(=O)c1cccc(c1)c2nc(N)nc(N)n2,0.29
OC(=O)C(c1ccc(Cl)cc1)n2cccc2,2.3
FC(F)(F)C1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.65
O=N(=O)c1ccccc1Nc2ccccc2,3.66
COc1ccc(cc1OC)C(C)OCC#CC,2.4
FC(F)(F)c1ccccc1N=C2NCCN2,1.4
CS(=O)C,-1.35
CCOc1c(NS(=O)(=O)c2ccc(N)cc2)ncnc1OC,1.03
NC(=O)CCCN=C(c1ccc(Cl)cc1)c2cc(F)ccc2O,2.97
COc1ccc(N=C=S)cc1,3.58
CC(C)CCN1C2OC3(C)CCC4C(C)CCC(CC1=O)C24OO3,4.16
OC12CC3C4C5N6C(=O)CC4OCC=C3CN2CCC51c7ccccc67,1.01
O=C(NCc1ccccc1)c2ccco2,1.81
CCBr,1.61
Fc1ccccc1C2=NCC(=O)Nc3cc(Cl)c(Cl)cc23,3.63
C(c1ccccc1)n2ccnn2,1.27
Cc1cc2cc(C)ccc2[nH]1,3.02
Clc1ccc(Cl)c(c1)c2ccccc2Cl,5.6
COc1ccc(CCCC(=O)O)cc1,2.33
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccc(Cl)c(Cl)c2,4.25
Cn1nnc2ccccc12,1.13
CC(C)OP(=O)(C)OC(C)C,0.48
NS(=O)(=O)c1cc2c(N=CNS2(=O)=O)cc1Br,-0.3
CCCCCc1cc(OC)c2C3CC(=CCC3C(C)(C)Oc2c1)C,8.06
Clc1cccc(c1)c2cc3ccccn3c2,5.14
CC=CC=CC(=O)O,1.33
Nc1nnco1,-1.44
CCOC(=O)c1cnc2CC(C)CCn2c1=O,0.66
CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,1.43
NC=O,-1.51
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n2cncn2,4.3
CCOCCCNc1ncnc2[nH]cnc12,1.15
c1ccc(cc1)c2cccc(n2)c3ccccc3,4.82
Nc1nc(N)nc(n1)c2cccc(Cl)c2,2.33
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,7.1
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.6
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=S,-0.07
C(Oc1cccc2cccnc12)c3ccccc3,3.51
Cc1ccc(C)n1Nc2ccc(nn2)N3CCCC3,2.45
OC(=O)COc1ccccc1O,0.85
CC12CCC3C(C2CCC41CCC(=O)O4)C(CC5=CC(=O)CCC35C)C#N,1.67
Cc1cc(=O)n2ccccc2n1,0.57
CC(=O)Nc1cc(Cl)cc(c1F)C(F)(F)F,3.15
CC1CCC2CC(=O)N(CCc3ccccc3)C4OC5(C)CCC1C24OO5,3.94
COC(=O)C(C)N(C(=O)c1ccco1)c2c(C)cccc2C,2.61
FC(F)(F)Oc1ccc(NN=C(C#N)C#N)cc1,3.68
Fc1ccc(cc1)N(=O)=NC#N,1.8
ClC(=C)Cl,2.13
CSC(=NOC(=O)N(C)SN(C)C(=O)c1cccc(c1)C(F)(F)F)C,2.5
CC(N)C(=O)N1CCCC1C(=O)O,-2.71
CCOC(=O)CCCN1C(=O)C=CC1=O,0.67
COc1c(Br)cc(Br)cc1Br,4.48
C(c1ccccc1)c2ccncc2,2.62
NCCCC(=O)O,-3.09
CS(=O)(=O)c1ccc(Cl)cc1,1.06
Nc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2O,1.29
NNC(=O)c1ccccc1O,0.6
OC(=O)c1ccc(Cl)cc1Cl,2.76
O=Cc1ccc(cc1)N(=O)=O,1.56
COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,1.99
Clc1cc(c(Cl)c(Cl)c1Cl)c2ccccc2,6.41
Nc1cccc2nccnc12,1.29
CCC(OC(=O)N)(C=C)C#C,1.09
Nc1nc2[nH]cnc2c(=O)[nH]1,-0.96
CC(=O)OCCOCn1cnc2cnc(N)nc12,-0.61
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)cn2,1.82
COC(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1C(=NOCC=C)C,3.13
CN(N=O)S(=O)(=O)c1ccc(C)cc1,0.58
Fc1ccccc1,2.27
NC1(CC2CC3CC(C2)C1)C3,2.44
Nc1ccc2nc3ccccc3cc2c1,2.62
O=N(=O)c1ccc(C=Cc2ncc[nH]2)o1,1.32
COc1cccc(CNc2ncnc3[nH]cnc23)c1,2.1
Cc1[nH]c2ccccc2c1C,3.01
COC(=O)Nc1cccc(Cl)c1,2.58
COCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-0.17
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,1.47
CC(C)C(=O)Nc1cc(C)ccc1S(=O)(=O)N,1.45
CCCCCCC(C)O,2.9
CCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,4.36
CN(C)CCOC(c1ccccc1)c2ccccc2C,3.77
COc1ccccc1C(=O)N(C)C,0.71
CCCCC(C(=O)N)n1nnc2ccccc12,1.88
CCC(OC(=O)N)C=C,1.09
NS(=O)(=O)c1cc2c(N=C(Cc3ccccc3)NS2(=O)=O)cc1Cl,1.56
CCOC(C(C)C)C(=O)OCc1ccccc1,3.29
Fc1ccc(cc1)N2C(=O)CCC2=O,0.29
Nc1cc(ccc1O)N(=O)=O,1.53
ON=Cc1nccn1COCCC#C,0.67
c1cc2cc3ccccc3cc2s1,4.5
CCN1C(=O)C(=O)c2cccc(OC)c2C1=O,0.94
O=N(=O)c1ccnc2ccccc12,2.06
COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N3CCCC3C(=O)N)c1,-1.88
CC(=O)OCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N,0.11
COc1ccc2CCC(NC(=O)C)c3cc(=O)c(OC)ccc3-c2c1OC,1.02
Cc1nnc(SCc2ccccc2)s1,2.35
ON=CCCc1ccccc1,1.56
CC(=O)C=Cc1cccc(C)c1,2.68
CC(C)OP(=O)(F)OC(C)C,1.17
CC(C)(C)c1ccc(cc1)C(=O)O,3.85
CC(Oc1ccc(Cl)cc1C)C(=O)O,3.13
CS(=O)(=O)c1ccc(N)cc1,-0.12
OC(=O)CNC(=O)c1ccc(I)cc1,1.94
COc1ccc(NC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.3
CCC(C(=O)N)n1nnc2ccccc12,0.88
Cc1[nH]cnc1N(=O)=O,0.23
CC(=O)c1ccccc1Br,2.28
CCNCc1cccnc1,0.76
CCC(CC)C(=O)NC(CO)C(O)c1ccc(cc1)N(=O)=O,1.71
NC(=O)Cc1ccc(cc1)n2sc3ccccc3c2=O,1.72
COc1cc(cc(OC)c1OC)C2C3C(COC3=O)C(OC4OC5COC(OC5C(O)C4O)c6cccs6)c7cc8OCOc8cc27,1.24
c1ccc2c(c1)ccc3c4ccccc4ccc23,5.81
Cn1c(cnc1c2ccccc2)N(=O)=O,1.58
OC(=O)C=COc1ccccc1Cl,2.69
CCN1C(=N)SC(=Cc2ccc(o2)N(=O)=O)C1=O,1.44
CC1CCCCC1O,1.84
OC(=O)CCCCCCCc1ccccc1,4.09
OC(=O)c1cccc(Oc2ccccc2)c1,3.91
CCOc1cccc(Cl)n1,2.55
CCS(=O)(=O)n1cc(c(N2CCOCC2)c1C(=O)OC)c3ccc(Cl)cc3,4.2
Cn1c(Cl)ncc1N(=O)=O,0.62
CN(C(=O)c1ccccc1)S(=O)(=O)c2ccc(C)cc2,2.95
COc1cc(ccc1c2nc3cnncc3[nH]2)S(=O)C,0.39
CCSC,1.54
Cc1ccc(CO)cc1,1.58
NS(=O)(=O)c1ccccc1N(=O)=O,0.34
OCC(O)CNc1nccnc1N(=O)=O,-0.49
OC(=O)Cc1ccccc1I,2.33
CON=CNc1cc(F)c(OCC#C)c(OCC#C)c1,1.8
COc1ccc2c(C)cc(=O)n3c(C)cc1c23,2.84
COc1ccccc1Cl,2.68
CCOP(=S)(OCC)Oc1cc(on1)c2ccccc2,3.88
C1CCCCC1,3.44
CCCC1(CCC(=O)NC1=O)c2ccncc2,1.13
OC1OC(=O)c2ccccc12,0.57
COC1OC(=O)c2ccccc12,1.0
CC1CN(N=O)C(C)CN1N=O,0.15
CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.45
CC(=O)NC(CCCCNC(=O)NCC#C)C(=O)NCc1ccccc1,0.23
CC(C)C(NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C)C(=O)N,0.36
CC(=O)Oc1cccc(Cl)c1,2.32
COC(=O)C(=C)C,1.38
Oc1cc(O)c2CC(OCCCc3ccccc3)C(Oc2c1)c4ccc(O)c(O)c4,3.78
CNC(=O)Oc1cc(Cl)cc(Cl)c1,3.03
CC(C)N(C(C)C)C(=O)COC(=O)c1ccccc1OC(=O)C,2.03
O=C1CCCN1CCOc2ccc(cc2)N(=O)=O,1.33
Nc1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,-0.29
Cc1cccc(NC(=O)Cc2ccccc2)c1,3.14
O=N(=O)C=Cc1ccc(cc1)N(=O)=O,1.89
Oc1cc(O)c2c(=O)cc(oc2c1)c3ccccc3,3.52
CCCCCCCCCCNC(=O)c1[nH]nc(C)c1N(=O)=O,4.47
COc1cc(cc(OC)c1OC)S(=O)(=O)CCN2CCCCC2,1.6
OC(=O)c1cn(c2ccccc2)c3cc(N4CCNCC4)c(F)cc3c1=O,0.61
CN(C)Cc1occc1C,1.63
Cc1ccc(cc1)c2ccccc2,4.63
OC(=O)c1cn(c2ccc(O)cc2)c3cc(N4CCNCC4)c(F)cc3c1=O,0.96
Oc1c(Br)cccc1Br,3.36
Cn1c(N)nc2c1ccc3ncccc23,1.47
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2c(F)c(F)c(F)c(F)c2F,3.25
CN(C)C(=O)c1ccccc1O,0.44
Nc1nnnn1c2cccc(O)c2,0.56
Cc1ccc2cc3c(ccc4ccccc43)c5CCc1c52,6.42
OC(=O)c1ccc(Cl)cc1N(=O)=O,2.08
Brc1cc2ccc3cccc4ccc(c1)c2c34,5.8
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5.96
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,3.02
CCC(C(CO)Cc1cncn1C)C(=O)OCc2ccccc2C,2.42
CCCCCCOCCOCCO,1.7
CCN1CC(OC1=O)C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc4ccc(OC)cc4)NC(=O)N(C)CCOCOCCOC,2.03
Cc1[nH]cnc1CSCCNc2cccc(=O)[nH]2,0.79
CCOC(=O)c1cnc2CCCC(C)n2c1=O,0.62
CCNC(=O)c1cccs1,1.18
COC(=O)c1ccnnc1,-0.27
Fc1cncc(F)n1,0.74
Cc1cccc2nccc(=O)n12,0.74
CN1C(=O)CN=C(c2ccccc2Cl)c3cc(Cl)ccc13,3.12
CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c2ccccc2Cl,2.75
OC(=O)C1CCN1,-2.84
O=N(=O)c1cccs1,1.58
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,2.72
O=N(=O)c1nc[nH]n1,-0.33
Nc1ccc(cc1)C(=O)NN=Cc2c(O)ccc3ccccc23,3.04
CCC(C(CO)Cc1cncn1C)C(=O)OCCc2ccccc2,2.31
COc1cc(ccc1c2nc3nnccc3[nH]2)S(=O)C,0.23
FC(F)S(=O)(=O)Nc1cccc(c1)C(=O)c2ccccc2,2.86
CC(C)C(NC(=O)CNC(=O)C)C(=O)N,-1.33
COc1nn(CSP(=S)(OC)OC)c(=O)s1,2.5
Nc1nn(=O)c2ccc(Cl)cc2n1=O,0.41
C=CCNCC=C,1.11
Nc1ccn(C2OC(CCl)C(O)C2O)c(=O)n1,-1.05
CCCCC(Cn1cncn1)(C#N)c2ccc(Cl)cc2,2.94
OC(=O)Cc1cccc(c1)N(=O)=O,1.45
C(OCc1ccccc1)c2ccccc2,3.31
Oc1ccccc1c2cc3C(=O)c4ccccc4-c3nn2,3.15
Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)Cc4cccs4)C3=O)C(=O)O,0.0
Clc1ccccc1C2=NCC(=O)Nc3ccc(Br)cc23,3.3
COc1ncccn1,0.23
CCCCCCOCCO,1.86
CCN1CCC(CNC(=O)c2cc(ccc2OC)S(=O)(=O)N)C1,0.64
CN(C)Cc1ccc(o1)c2cccc(Nc3[nH]ccc3N(=O)=O)c2,3.46
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C3CCc4cc(F)ccc4O3,4.04
COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C2)OC(C)C1OC7CC(O)C(OC8CC(O)C(O)C(C)O8)C(C)O7,1.75
COC1=CC(=O)c2c(C1=O)c(COC(=O)N)c3C(CCn32)OC(=O)C,0.72
COc1cccc(NS(=O)(=O)C(F)(F)F)c1,3.13
OCC1CC2CCC1C2,1.99
CC(=O)NC(CC=C)(CC=C)C(=O)N,0.05
CC(C)CC(NC(=O)C)C(=O)NC(C(C)C)C(=O)N,0.26
CCc1ccccc1OCC(=O)O,2.53
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,6.19
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,1.3
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C)C(=O)C,3.09
CC1(C)Oc2c(cccc2O)C1=O,1.87
CCCC(=O)OC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C)c3ccccc3,1.89
Cc1n[nH]c(C(=O)N)c1N(=O)=O,-0.38
COC(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1C(=NOCC(=C)Br)C,3.73
Clc1ccc(C=C(C#N)C#N)o1,2.17
FCCN(N=O)C(=O)NCCCl,0.96
COc1c(Cl)cccc1NC(=O)C,1.68
CCOC(=O)CN(C(=O)CCl)c1ccccc1Cl,2.3
CN1CCCCC1,1.3
COP(=O)(NC(=O)C)SC,-0.85
CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ncc(C)s3,3.01
Nc1nc2n(cnc2c(=O)[nH]1)C3CC(F)C(CO)O3,-0.66
COc1ccc(cc1)N2CCN(CC3CN=C(N)O3)CC2,0.68
CCNC(=NC#N)NS(=O)(=O)c1cnccc1NC2CCCCCC2,1.53
OC(c1ccccc1)c2ccccc2,2.67
NC(=S)NN=Cc1ccc(o1)N(=O)=O,1.64
Clc1ccccc1Cl,3.43
CNC(=O)c1ccc(cc1)S(=O)(=O)N,-0.31
CC(=O)c1cc2ccc3cccc4ccc(c1)c2c34,4.29
CCN(CC)c1ccc(CO)cc1,2.29
Cc1ccc(cc1)c2nc3ncccc3[nH]2,3.02
CCc1cc(Br)ccc1NC(=O)C,2.27
O=C(CN1CCCC1)NC2COc3ccccc23,1.76
COC(=O)C(C)NP(=O)(OCC1OC(C=C1)n2cc(C)c(=O)[nH]c2=O)Oc3ccc(OC)cc3,1.09
CC(CCO)CC(F)(F)F,1.61
CCCCNc1ccccc1C(=O)N,2.33
Nc1cc2c3ccccc3ccc2c4ccccc14,4.98
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccc(Cl)cc2Cl,3.55
O=C1COc2ccccc2N1,1.31
Brc1[nH]cnc1N(=O)=O,0.85
CCC1COC(Cn2cncn2)(O1)c3ccc(cc3Cl)n4cncn4,1.28
C=CCN1C(=O)SC(=Cc2ccc(o2)N(=O)=O)C1=O,2.22
CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.9
CCCCCCCC,5.18
CCC(=O)c1cccc(OC(=O)NC)c1,1.49
CC(C)N(CCC(CCN1CCCCC1)(C(=O)N)c2ccccc2Cl)C(C)C,4.78
CN(C)N=Nc1n[nH]cc1C(=O)N,-0.12
OC(=O)COc1cccc(c1)C(=O)O,1.11
C1COCCOCCOCCO1,-0.04
Oc1c(Cl)cccc1Cl,2.75
OCCCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-0.24
FC(F)OC(Cl)C(F)(F)F,2.06
Cc1ncc(N(=O)=O)n1CCN=[N+]=[N-],0.76
NNP(=O)(Oc1ccccc1)Oc2ccccc2,1.51
Cc1cc(C#N)ccn1,0.81
CC(=O)Nc1ccc(Br)c(C)c1Cl,2.73
CCN(CC)CCNC(=O)c1ccc(N)cc1OC,1.4
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1,3.95
OCC(O)CN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,1.51
CS(=O)(=O)NCCN1CCc2cccc(Cl)c2CC1,2.51
Nc1ccccc1N(=O)=O,1.85
CNC(C)C(O)c1ccccc1,0.93
CC(=O)Oc1cccc(C)c1,2.09
FC(F)(F)c1cccc(c1)N(=O)=O,2.62
OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67
CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,3.72
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.08
Cc1ccc(N=C=S)cc1,3.92
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C2(CCCC2)c3ccccc3,4.55
OC(CNC(=O)C(F)(F)F)c1ccc(cc1)N(=O)=O,1.47
CC(C)SCc1cc(=O)c(O)co1,1.17
NNC(=O)c1ccc(I)cc1,1.55
CCOC(=O)C(=NNc1cccc(Cl)c1)C#N,3.94
Oc1ccc2cccc(O)c2c1,1.94
COC(=O)Nc1ccccc1I,2.44
CCC(CC)C(=O)Nc1ccccc1S(=O)(=O)N,1.62
COC1C(C)OC(CC1O)OC2C(C)OC(CC2O)OC3C(C)OC(CC3O)OC4CCC5(C)C(CCC6C5CC(OC(=O)C)C7(C)C(CCC67O)C8=CC(=O)OC8)C4,2.87
Brc1cc2cccc3ccc4cccc1c4c32,5.84
CCCCC(=O)Nc1ccc(Cl)c(Cl)c1,4.17
OC(=O)CS,0.09
Oc1cccc(C#N)c1,1.7
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)C(=O)CCl,3.83
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C#N,1.39
O=N(=O)c1cccc2cccnc12,1.4
CCC(C(COC(=O)Cc1ccccc1)Cc2cncn2C)C(=O)OCc3ccccc3,4.0
CCNc1nc(Cl)nc(NC(C)C)n1,2.61
CC(=C(C#N)C#N)c1ccccc1,2.1
CCCC(=O)C=Cc1ccc(O)c(O)c1,2.61
CCC(=O)N(C)c1ccc(cc1)S(=O)(=O)N(C)C,0.71
NC(Cc1c[nH]c2ccc(F)cc12)C(=O)O,-0.71
CCOc1ccc(O)cc1,1.81
Oc1cccc(C=CN(=O)=O)c1,2.07
Clc1ccc(Cl)c(N=C2NCCN2)c1,2.1
CN(C)C(=O)Nc1ccc(Oc2nnn(n2)C3CCCCC3)cc1,2.67
Cn1c(=O)n(C)c2nc[nH]c2c1=O,-0.02
CC(C)OC(=O)C,1.22
COC(=O)c1ccc(Cl)cc1N(=O)=O,2.35
COc1cccc2cccnc12,1.84
COP(=O)(NC(C)(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.83
CCc1ccccc1N,1.74
Oc1ccc2cccnc2c1,1.98
CC(C)NC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.43
CNCCCN1c2ccccc2CCc3ccccc13,4.54
CC(C)c1ccccc1NC(=O)C,1.71
CS(=O)(=O)c1ccc(OCC(=O)O)cc1,0.06
Cc1c(C=O)non1=O,1.02
NS(=O)(=O)c1ccc2ccccc2c1,1.55
O=C1NC(=O)C2(CC2)C(=O)N1,-0.53
CC(C)(C)C(COc1ccccc1)OC(=S)n2ccnc2,4.27
CSC(=NOC(=O)N(C)SN(C)C(=O)C1CC1)C,1.7
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C)C(=O)CCl,3.28
S=c1ssc2ccccc12,3.57
Cc1cscn1,0.97
CCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,5.01
CCOC(=O)C(=Cc1cccc(c1)N(=O)=O)C(=O)OCC,2.71
ClCCN(N=O)C(=O)Nc1ccccc1,2.49
COCCN(CCOC)c1ccc(Nn2c(C)ccc2C)nn1,2.06
CC(C)Cc1cc(ccn1)C(=O)NN,1.02
Nc1ccccc1,0.9
CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,4.69
CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n2ccnc2,4.37
CCCC1(CC)C(=O)NC(=O)N(C)C1=O,1.65
Nc1ccc2ncccc2c1,1.28
NS(=O)(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,0.84
COc1c(C)ncc(CO)c1CO,-0.1
Fc1c[nH]c(=O)n(COC(=O)Oc2ccccc2)c1=O,1.11
Brc1ccc(cc1)N(=O)=O,2.55
CSc1ccc2N(C)C(=O)CN=C(c3ccccc3)c2c1,2.95
NC(=N)NCCCCc1ccccc1,1.59
CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2OCOC)C(=O)OC)C,3.38
OCCc1ccncc1,0.1
CC(C)n1nc2ccccc2n1,2.53
COc1cccc2C(C)C(N)CCc12,2.26
CNC(=N)NC(=N)Nc1ccc(Cl)cc1,1.58
C1COCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCO1,-0.09
