smile,logp
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4,3.65
Nc1ccc(cc1)S(=O)(=O)c2ccccc2,1.84
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,1.95
OC(=O)c1ccoc1,1.03
CCc1cccc(C(C)C)c1NC(=O)C,2.10
CC(=O)C(=Cc1ccccc1C)C(=O)C,1.98
Nc1cc(Cl)ccc1Cl,2.92
Cc1csc(C=Cc2ccc(o2)N(=O)=O)n1,1.53
COc1cc(C=O)ccc1OCCOC(=O)c2ccccc2Cl,3.21
CCN(CC)c1ccc(cc1)n2c(nn(C)c2=S)C(F)(F)F,3.79
NC(Cc1ccccc1)Cc2ccccc2,3.35
NC1=NN(CC1)c2cccc(c2)C(F)(F)F,2.56
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(C2O)N(C)C)C(CC=O)CC(C)C(=O)C=CC(=CC1COC4OC(C)C(O)C(OC)C4OC)C,1.63
Nc1ccc(cc1)S(=O)(=O)c2ccccc2N,1.56
c1ccn2nnnc2c1,-0.09
CNC(=S)OCCn1c(C)ncc1N(=O)=O,1.12
CCN(CC)CCSC(=NO)c1noc(n1)c2ccccc2,3.05
c1ccc(cc1)c2nonc2c3ccccc3,3.83
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=C)C,2.05
O=N(=O)c1ccc2ncoc2c1,1.47
CC(C)n1nnc2ccccc12,1.98
S=C=Nc1cccc2ccccc12,4.34
c1cocn1,0.12
CNc1ncnc2n(cnc12)C3OC(CO)CC3F,0.27
CC(C)(C)c1ccc(N)cc1,2.70
COCCOCCOC,-0.36
Clc1ccc(cc1)S(=O)(=O)N2C(=O)NC(=O)C2(c3ccccc3)c4ccccc4,4.48
NC(Cc1ccc(O)c(O)c1)C(=O)OCCc2ccccc2,1.76
Cc1ccc(cn1)N(=O)=O,0.99
Cn1c(C=O)cnc1N(=O)=O,-0.10
O=C1c2cc(cc(N(=O)=O)c2-c3c1cc(cc3N(=O)=O)N(=O)=O)N(=O)=O,2.40
O=C1NC(=S)SC1=CC=Cc2ccc(o2)N(=O)=O,0.93
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,6.79
CC(C)C(NC(=O)C)C(=O)NC(C)C(=O)NC(C)C(=O)N,-1.40
CCC(Cl)(CC)C(=O)NC(=O)N,1.40
Cc1nc(no1)c2ccc(C)cc2,2.74
Cc1ccccc1c2nc3cc(ccc3[nH]2)N(=O)=O,3.42
OCCCNC(=O)Cn1cnc(n1)N(=O)=O,-1.27
CCC(C)NC(=O)NN,-0.84
CNn1cc(C(=O)O)c(=O)c2cc(F)c(cc12)N3CCN(C)CC3,0.23
Clc1ccc(c(Cl)c1)C2(Cn3cncn3)CC(Br)CO2,3.24
O=N(=O)c1ccc2CCc3cccc1c32,3.85
CC(C)CNCc1cccc(c1)S(=O)(=O)c2csc(c2)S(=O)(=O)N,2.31
NC(Cc1ccccc1)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O,-0.79
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.08
CCCCOC(=O)C(=C1SCCS1)C(=O)OCCCC,4.60
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC)C,4.15
NC(=O)N(CCCCCCN(N=O)C(=O)N)N=O,0.58
Clc1cc(NC=NOCC=C)cc(OCC#C)c1OCC#C,2.7
CN(C)c1nc(nc(n1)N(C)O)N(C)C,1.61
CN(SN(C)C(=O)OC(C)(C)C)C(=O)Oc1cccc2CC(C)(C)Oc21,4.30
COc1cc(CC(C)N)cc(OC)c1Br,2.44
OC(=O)c1cccc(Cl)c1,2.68
CCC(CC)COC(=O)N(CC)CC,3.60
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,2.02
C(COc1ccccc1)Oc2ccccc2,3.81
CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.40
CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,2.09
CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c2ccccc2Cl,2.75
Brc1cccc(Br)c1N=C2NCCN2,1.75
CCOC(=O)c1ccc2cccccc12,3.83
Ic1ncn(CC(=O)NCc2cccn(=O)c2)c1N(=O)=O,-1.40
ClC(=C)Cl,2.13
CC(N)CC1CCCCCCC1,3.70
O=C1CCC(=O)N1c2ccc(cc2)N(=O)=O,0.47
Ic1ccccc1,3.25
Nc1ccc(cc1)S(=O)(=O)c2ccc(Br)cc2,2.85
CC(=NNc1nc(C)cc(C)n1)c2ccccc2C,2.89
CC(=O)CC(=O)C,0.40
OC(=O)Cc1cccc(Cl)c1,2.09
OC(=O)CCCCCON=C(c1cccc(c1)C(F)(F)F)c2cnccn2,3.52
CC(=CC1C(C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C)C,4.49
CC(=O)OCc1ccc(C)cc1,2.44
Clc1ccc(c(Cl)c1Cl)c2ccccc2,5.86
CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,3.11
CCSC,1.54
Cc1cccc(c1)N(=O)=NC#N,2.49
Nc1nonc1c2ccccc2,1.81
COC(=O)c1c(CC(C)C)c(C2=NCCS2)c(nc1C(F)F)C(F)(F)F,3.89
CCC(=O)C1(CCN(C)CC1)c2cccc(OC(=O)C(C)(C)C)c2,2.59
Nc1ncnc2nn[nH]c12,-0.96
CC(=O)Oc1cccc(F)c1,1.74
CC1CCC2CC(=O)N(C)C3OC4(C)CCC1C23OO4,2.76
CC(C)(C)N(=O)=Cc1cccc(O)c1,1.0
CCCCNC(=N)NC(=N)N,-1.20
CCN(CC)C(=O)NN,-0.62
CC(O)(C(=O)Nc1ccc(N(=O)=O)c(c1)C(F)(F)F)C(F)(F)F,3.21
Cc1nc(Br)n(C)c1N(=O)=O,0.82
COc1cc(cc(OC)c1OC)S(=O)(=O)CCN(C)Cc2ccccc2,2.18
CCOC(=O)C(=Cc1ccccc1OC)C(=O)OCC,3.29
OC(=O)c1cc(Cl)cc(Cl)c1,3.29
NC(=O)c1ccccc1C(=O)N,-1.73
NC(=O)NCc1ccccc1,0.73
CNC(=O)NCCCC(NC(=O)C)C(=O)NCc1ccccc1,-0.33
O=NN(CCC#N)CCC#N,0.08
NCC#C,-0.43
CC1CCC(=O)CC1,1.38
c1ccc(cc1)P(c2ccccc2)c3ccccc3,5.69
CC1(C)NC(=O)NC1=O,-0.48
CC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O,3.10
CC(C)N(C)C(C)(C)C#C,2.29
COC(=O)C(C)NP(=O)(OCC1OC(C=C1)n2cc(C)c(=O)[nH]c2=O)Oc3ccc(cc3)C(F)(F)F,1.57
CCNc1nc(NC(C)C(C)C)nc(SC)n1,3.8
C(Cc1c[nH]cn1)Sc2ncc([nH]2)c3ccccc3,2.62
CC1OC(CC(O)C1OC2CC(O)C(OC3CC(O)C(OC(=O)C)C(C)O3)C(C)O2)OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4,2.00
O=N(=O)c1cc(N(=O)=O)c2ccccc2c1,2.83
N#CCCC#N,-0.99
Nc1nc(N)nc(n1)c2cccc(Cl)c2,2.33
COc1cccc(OC)c1C(=O)Nc2nnc(s2)c3ccc(Br)cc3,3.92
CCCc1cc(NC(=O)C)ccc1OC,2.72
CC(=O)c1ccccc1Br,2.28
CCOc1ccc(cc1)N(=O)=O,2.53
FC(F)(F)c1ccc(CNc2ncnc3[nH]cnc23)cc1,3.19
NC(C(=O)OCn1ncc2c(=O)[nH]cnc12)c3ccccc3,-0.15
Cc1[nH]cnc1CSCCNc2cc[nH]c(=O)n2,-0.40
Clc1cc(Cl)c(Cl)c(c1Cl)c2ccccc2,5.94
Cc1ccccc1C#N,2.21
Oc1cc(O)c2CC(OCCC#N)C(Oc2c1)c3ccc(O)c(O)c3,0.96
CCNCC(F)(F)F,0.74
NC(=O)CCCCOC(=O)c1ccccc1,1.39
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)C(O)c3ccccc3)C2=O)C(=O)O,-0.44
COC(=O)c1ccccc1OC,2.04
CC(C)C(=O)C,0.84
Clc1cc(NC=NOCC#N)cc(Cl)c1OCC#C,3.00
Cc1cccc(C)c1NN=C(C#N)C#N,2.80
CC(C)c1cnc(c2ccccc2)c(n1)c3ccccc3,4.71
CNc1nc(C)nc(n1)C(Cl)(Cl)Cl,2.43
CCCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,5.46
Cn1c(=O)c(=O)n(C)c2ccccc12,0.08
CCCCCCc1nnc(SC)n(N)c1=O,2.68
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,2.53
O=C(NC1CC1)c2cc(N3CC3)c(cc2N(=O)=O)N(=O)=O,0.74
Nc1ncnc2n(cnc12)C3CC(O)C(CO)O3,-0.65
CN1C(=O)CCC1=O,-0.95
Cn1c(N)nc2ccc(C#N)cc12,1.29
NC(=O)CCCn1nnc2ccccc12,0.37
c1ccc2nnccc2c1,0.93
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.47
Cc1ccc(cc1)C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C,3.15
BrC1=CC(=O)c2ccccc2C1=O,2.44
COc1ccc(cc1)C(=O)NN,0.25
CCCCOC(=O)Nc1ccc(OCC)c(OCC)c1,3.47
CCCCCCCCl,4.15
CN(c1ccccc1)c2ccccc2,3.90
OCCCc1ccncc1,0.58
COc1ccccc1c2nc3ccccc3[nH]2,3.02
CCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,5.39
CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1C(=O)CO,4.01
NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,-3.51
CN(C)S(=O)(=O)c1ccc2N=C(C)NS(=O)(=O)c2c1,0.32
CCCCOP(=O)(OCCCC)Oc1ccccc1,4.27
COC(=O)c1ccc(cc1)C(=O)OC,2.25
CC(=O)Nc1cnccn1,-0.03
CCCCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,5.67
Brc1ccc(cc1)N(=O)=NC#N,2.50
FC(F)(F)c1ccc(Oc2ccc(cc2)N(=O)=O)c(c1)N(=O)=O,3.65
CSC(=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1)C,2.70
CCCCCOc1ccc(O)cc1,3.50
CN1CCN(Cc2ccc(cc2)C(=O)OCn3ncc4c(=O)[nH]cnc34)CC1,1.47
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(C#N)cc2,1.83
C1CCSC1,1.61
CC(C)(C)N(=O)=Cc1ccccc1,1.26
CN(C)C(=O)OCc1ccc(I)cc1,3.32
Cc1ccc2n(C)c(N)nc2c1,1.47
CC(=O)c1cccc(Br)c1,2.47
N#Cc1cnc2ccccc2c1,1.57
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2N,0.38
OC(=O)c1ccc2oc3ccccc3c(=O)c2c1,3.12
Cc1non(=O)c1Cl,0.90
COc1c(Cl)ccc(Cl)c1C(=O)O,2.21
FC(F)(F)C(=O)C=Cc1ccccc1,3.01
ClCC(=O)Nc1ccc2nn(nc2c1)C3CCCC3,2.78
C1CCC2OC2C1,1.26
CCCCCCCCCO,3.67
CC1NC(=O)C(CC(=O)NC(Cc2cn(C(=O)OCc3ccccc3)c4ccccc24)C(=O)NC(Cc5ccccc5)C(=O)N(C)Cc6ccccc6)NC1=O,5.66
CNC(=O)Oc1ccc(I)cc1,2.47
Nc1nc(N)c2ncn(C3OC(CO)C=C3)c2n1,0.33
CCC(C)OC(=O)C,1.72
CC1(C)OC(CN1C(=O)C(Cl)Cl)c2ccco2,2.12
Cc1cccc2sccc12,3.57
CCN(CC)CC(=O)NC1COc2ccccc12,2.20
OCCOCCOC(=O)c1ccccc1,1.16
NC(=O)CCCCc1ccncc1,0.42
Nc1ccc2nc3ccccn3c2n1,1.38
Fc1cc(F)cc(Cn2cc[nH]c2=S)c1,1.98
Cc1nnc2CN=C(c3cc(Br)sc3-n12)c4ccccc4Cl,2.79
CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C)C(=O)N,-0.20
Oc1cccc(C=O)c1,1.38
COc1ccc2cc(CC(=O)OCC(=O)NC3CCCCC3)ccc2c1,3.99
COc1ccccc1N2CCN(CCNC(=O)c3ccc[nH]3)CC2,1.6
CCOP(=S)(CC)Sc1ccccc1,3.94
CN(C)C=O,-1.01
CCCCCCOC(=O)c1cccnc1,3.51
CN1CCc2cccc(Cl)c2CC1,2.92
COC1Cc2c(OC)cc(OC)cc2OC1c3ccc(OC)c(OC)c3,3.68
NCCCCc1ccccn1,0.86
OC1(CCCCCC1n2cncn2)c3ccc(Cl)cc3,3.03
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1C(C)(C)O,2.47
CC1CC2OC(=O)C(=C)C2C(OC(=O)CC(=O)OC3C4C(CC(C)C5C=CC(=O)C53C)OC(=O)C4=C)C6(C)C1C=CC6=O,1.33
CN(CC(=O)O)C(=O)COC(=O)c1ccccc1,0.67
Cc1ccc(NC=O)cc1,1.61
CCOC(=O)OCn1ncc2c(=O)[nH]cnc12,0.21
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,1.86
CCC(C)(C)c1ccc(OCC2CN=C(N)O2)cc1,3.69
Cc1cccc(C)c1Cc2c[nH]cn2,2.72
Clc1nc(Cl)c(Cl)[nH]1,1.85
CCOC(=O)C(=C1SC=CS1)C(=O)OCC,2.90
COc1cc(OC)nc(NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C3CC3)n1,2.04
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,2.76
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,3.89
Cc1nn(c2cc(CC(Cl)C(=O)O)c(Cl)cc2F)c(=O)n1C(F)F,3.36
CON1C(=O)CC2(CCCC2)C1=O,1.15
CCC(C)C(NC(=O)C(NC(=O)C)C(C)C)C(=O)NCC(=O)N,-0.45
CCCc1cssc1=S,3.18
CCCC(C)n1nnc2ccccc12,2.95
CCOC(=O)c1cccc(c1)N(=O)=O,2.35
Oc1ccc(C=O)cc1,1.35
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)C1C4OC42,-1.14
COc1ccc(OC)c(Cc2cnc(N)nc2N)c1,1.70
OCC1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O,0.76
C1Oc2ccccc2O1,2.08
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,1.51
CCOC(=O)c1cccnc1,1.32
CC(=O)Nc1cc(C)c(O)c(C)c1,1.11
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,3.49
CC(C)N(=O)=O,0.8
Oc1ccc(N=O)ccc1=O,0.83
COc1ccc(OCC(=O)NNC(C)C)cc1,1.21
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.28
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.13
c1cc2ccccn2c1,2.49
OC(=O)COc1ccc(cc1)C2CCCC2,3.41
CCc1nc(C)c([nH]1)N(=O)=O,0.76
OCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-0.86
OCCNC(=O)c1c(I)c(N(CC(O)CO)C(=O)C(O)CO)c(I)c(C(=O)NCO)c1I,-2.64
CC1CCCn2c1ncc(C)c2=O,0.69
CCN(CCO)c1ccccc1,2.10
CC(O)Cn1ccnc1N(=O)=O,-0.16
Cc1c[nH]c2ccccc12,2.60
OCCNC1=CC(=O)c2ccccc2C1=O,1.23
CCC(C(COC(=O)C(C)(C)C)Cc1cncn1C)C(=O)OCc2ccc(C)cc2,4.55
Nc1ccc(Cc2cnc(N)nc2N)cc1,0.22
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.51
OC(=O)Cc1ccc2C(=O)c3ccccc3CSc2c1,2.97
FC(F)(F)c1ccccc1C2OCC3ON=C(C3CO2)c4ccccc4,4.31
CC(=O)Nc1c(C)c(C)c(O)c(C)c1C,0.95
O=c1cc[nH]c(=O)[nH]1,-1.07
CCCCCc1ccccc1,4.90
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,7.19
CC(C)c1ccccc1OCC(=O)O,2.84
Oc1cccc(C=CN(=O)=O)c1,2.07
CCCCBr,2.75
O=N(=O)c1ccc2[nH]cnc2c1,1.64
COc1ccc(c(OC)c1)S(=O)(=O)c2ccc(N)cc2,1.63
CCCCC,3.39
ClCC(Cl)Cl,2.07
CC1=CC(=O)C=C(Br)C1=O,1.21
CC(=O)NC(CCCN(Cc1ccccc1)C(=O)NCC=C)C(=O)NCc2ccccc2,1.44
CCON=C(CC)C1=C(O)CC(CC1=O)c2c(C)cc(C)cc2C,4.81
CNC(=O)CNC(=O)C,-1.56
CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,0.47
OCC(O)CNc1nccnc1N(=O)=O,-0.49
Clc1c2COC(=O)c2c(Cl)c(Cl)c1Cl,3.2
Cn1c(N)nc2ccc(Cl)cc12,2.01
CN(C)N=Nc1cc(C#N)cc(C#N)c1,2.18
O=N(=O)c1cccc(c1)c2cnc(SCCc3c[nH]cn3)[nH]2,2.43
CN(N=O)C(=O)NCCCC(NC(=O)C)C(=O)NCc1ccccc1,0.98
FC(F)(F)c1cccc(Cn2cncn2)c1,1.74
CN(C)N=Nc1ccc(cc1)S(=O)(=O)CCO,1.15
Cc1cccc(OCCO)c1,1.76
Nc1ccc(cc1)S(=O)(=O)c2ccc(cc2)N(=O)=O,2.03
OC(=O)CBr,0.41
CN(C)N=CCCc1ccccc1,2.05
c1ccc2nccnc2c1,1.32
CC(C)C(=O)OCC1OC(CC1O)n2cc(I)c(=O)[nH]c2=O,0.84
CCCN1CCOC2C1COc3c(O)cccc23,1.93
CCN(CC)C(=O)SCc1ccccc1Cl,3.43
CCC=CC=C,3.16
CC(C)NNC(=O)C(C)Oc1ccc(Cl)cc1,2.14
Nc1cc(Cl)cc(Cl)c1,2.90
OC(=O)c1c(Cl)cccc1N(=O)=O,1.56
Clc1cccc(NN=C(C#N)C#N)c1,3.39
COC(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1C(=NOCC(F)(F)F)C,3.39
CN(c1ccccn1)S(=O)(=O)c2ccc(N)cc2,1.30
FC(F)(F)c1ccc(cc1)C(=O)Nc2ccc3nn(nc3c2)C4CCCC4,4.95
Cc1cc(C)c(C)cc1C,4.00
CC(C)(C)C1CCC(O)CC1,3.02
CC(C)Br,2.14
NC(=O)c1cncnc1,-0.92
O=C1CC(=O)c2ccccc12,0.61
COC(=O)Nc1nc2ccc(cc2n1C(=O)OC)C(=O)c3ccccc3,2.47
OCCCCCCNc1ncnc2[nH]cnc12,1.14
Clc1ccc(N=C=S)cc1,3.91
NC(=O)C=C,-0.67
CCCCn1c(=O)n(C)c(=O)c2[nH]cnc12,1.29
OC(=O)CN1(=O)CCN(CC1)C(=O)Cn2c(=O)sc3ccc(Cl)cc23,0.21
CN(C)C#N,-0.15
CN(C)S(=O)(=O)c1ccc(cc1)N(C)C=O,0.40
c1ccn(c1)c2ccccc2,3.08
NC(=O)c1cc(nnc1NCCN2CCOCC2)c3ccccc3,1.86
Cn1cccc1C=NNC(=O)Nc2ccccc2,2.71
COC(=O)C(=NNc1cc(Cl)c(Cl)cc1Cl)C#N,5.15
CC(=O)Nc1ccc(cc1)C(F)(F)F,2.52
COc1cc(C)n(n1)c2cc(C)nc(C)n2,2.60
COc1cc(C=O)cc(OC)c1OC,1.39
CN(C)C(=O)c1ccccc1,0.62
Ic1cccc(c1)N(=O)=O,2.94
COc1cccc(OCc2ccccc2CCCN3CCC(O)CC3)c1,3.35
COc1cc(SC)ccc1c2cn3cccnc3n2,2.44
CCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.48
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,5.94
Fc1ccccc1,2.27
Cc1cc(ccc1N(=O)=O)C(=O)O,2.42
CC1=Nc2c(Cl)cccc2S(=O)(=O)N1,0.72
CCCCCN(C)N=Nc1ccc(cc1)C(=O)N,3.18
O=CC=Cc1ccco1,1.15
NC1=NCC(COc2cccc(c2)C(F)(F)F)O1,2.35
CCNC(=O)c1ccsc1,1.18
Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,-0.58
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,3.71
COC(=O)Nc1ccc(OC)cc1,1.69
CC(C)(O)C(=O)Nc1ccc(cc1)N(=O)=O,1.61
CC(=O)Nc1c(Br)cccc1Br,1.53
CNC(C)C(OC)c1ccccc1,1.87
COc1cccc(C=CC(=O)C)c1,2.27
COc1ccc(CCCC(=O)O)cc1,2.33
CCCCCCCCCCCCCCO,6.36
CNC(=S)NCc1ccccc1,1.35
Clc1ccc(CNc2ncnc3[nH]cnc23)cc1,2.90
Cn1c(CO)cnc1N(=O)=O,-0.35
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCCO)c1I,-1.86
COc1nnccc1N(C)C,0.90
CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,2.11
CN(C)c1cncc(n1)C(=O)N,0.38
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)C(C)(C)C,3.96
COc1ccccc1C(=O)O,1.59
NC(=O)C(F)(F)F,0.12
COc1ccc(C=C(C(=O)C)C(=O)C)cc1,1.73
Oc1cccc2c(O)cccc12,1.82
CS(=O)(=O)CCCOc1ccc(cc1)N(=O)=O,1.10
OCCN(CCO)Cc1cccc(COc2ccccc2)c1,2.33
NC(=O)CCCn1nc2ccccc2n1,0.78
COc1ccc2C(COc2c1)NC(=O)CN3CCCCC3,2.41
CCCOC(=O)c1cccnc1,1.94
CCCN(CCCCC(NC(=O)C)C(=O)NCc1ccccc1)C(=O)N(C)N=O,1.73
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3C(=CCCN4CCN(C)CC4)c2c1,3.78
CNC(=O)Oc1cccc(OC)c1,1.30
Oc1ccc(cc1)c2ccc(O)cc2,2.70
CCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,0.54
CC12CCC3C(CCC4CC(=O)CCC43C)C2CCC1=O,3.60
COc1c(cc(Cc2cnc(N)nc2N)cc1N(C)C)N(C)C,2.05
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,4.40
CCCCCCCCn1cc(C)c(=O)[nH]c1=O,3.04
CCN(=O)=O,0.18
CCN(CC)CCNC(=O)c1ccc(N)cc1OC,1.40
Nc1ccc(O)c(c1)N(=O)=O,0.96
COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3,2.44
NCC(=O)NCC(=O)O,-2.92
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6)C(O)C(O)C1O,-1.70
Clc1c(Br)cccc1N=C2NCCN2,1.82
Cc1ccc(Cl)cc1N(=O)=O,3.05
O=N(=O)c1ccc(cc1)N(=O)=O,1.47
CC1OC(CC(OC=O)C1OC=O)OC2C(C)OC(CC2OC=O)OC3C(C)OC(CC3OC=O)OC4CCC5(C)C(CCC6C5CCC7(C)C(C(CC67O)OC=O)C8=CC(=O)OC8)C4,3.16
CN(C)C(=S)NNC(=S)NN=C(C)c1ccccn1,1.25
CC(=O)Nc1ccccc1Oc2ccccc2,2.37
CCCC(=NOCC)C1=C(O)CC2(CC(C)CC(C)C2)OC1=O,4.47
NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)O,-2.72
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.15
Cn1cnc(N(=O)=O)c1Br,0.36
CCC(=O)OC1(CCN(C)CC1CC=C)c2ccccc2,2.97
CC(=O)NNC(=O)Nc1cccc(c1)N(=O)=O,0.62
CC(C)(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.64
OC(CNCC(O)COc1cccc2ccccc12)COc3ccccc3,3.87
CCOC(=O)C(=Cc1cccc(Cl)c1)C(=O)OCC,3.49
CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,4.48
NNC(=O)c1ccnc(Br)c1,0.25
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,2.47
CC(=O)Nc1cnc(Cl)cn1,0.56
CCC(OC(=O)C)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,4.27
Cc1nc(N(=O)=O)c(Cl)n1C,0.34
CC1(OC(=O)N(Nc2ccccc2)C1=O)c3ccc(Oc4ccccc4)cc3,4.65
CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,1.70
C,1.09
c1ccoc1,1.34
CC(C)CN1C2OC3(C)CCC4C(C)CCC(CC1=O)C24OO3,3.66
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2.10
N#Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3,1.89
N#CSc1ccccc1,2.54
CN(C)CCC=C1c2ccccc2Sc3ccc(Cl)cc13,5.18
CCC(CC)C(=O)NC(=O)N,0.91
Cc1cccc2n(=O)ccnc12,1.20
CC(C)(C)OC(=O)N,0.47
Oc1ccc2ccccc2c1C=NNC(=O)c3ccco3,3.41
Cc1cc(C)c(C)c(C)c1C,4.56
CC(=O)Oc1ccccc1C(F)(F)F,2.59
NNC(=O)c1ccc(O)cc1,-0.33
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,1.91
NS(=O)(=O)c1cc2c(N=C(CSCc3ccccc3)NS2(=O)=O)cc1Cl,1.73
O=C1C=C(N2CC2)C(=O)C(=C1N3CC3)N4CC4,-0.13
COc1cccc(OCC(=O)NNC(C)C)c1,1.33
OC(=O)Cc1cc(O)ccc1Nc2c(Cl)cccc2Cl,3.94
Cn1nc2ccc(NC(=O)c3ccc(cc3)N(=O)=O)cc2n1,2.53
CC(C)c1cnc(N(=O)=O)n1C,1.09
Nc1ccc(Cl)c(Cl)c1Cl,3.68
CSc1cccc(N=NN(C)C)c1,2.98
CCCN(C(=O)C)c1nc(=O)n(C(C)C)c(=O)[nH]1,0.96
Clc1ccc(cc1C=CN(=O)=O)N(=O)=O,2.23
Clc1cccc2nccnc12,1.75
FC(F)(F)C(=O)C=Cc1ccc(Cl)cc1,3.63
CCCn1ccc(=O)c(O)c1C,0.18
CN1CCN(Cc2cccc(c2)C(=O)OCn3ncc4c(=O)[nH]cnc34)CC1,1.49
Cc1cccc(C)c1c2c[nH]cn2,2.38
CCOC(=O)c1ccc(NC(=O)N(C)OC)cc1,2.24
Cc1ccc(cc1)c2cc(=S)ss2,4.26
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2C1C(=O)O,3.77
COC(=O)Nc1c(C)cccc1C,1.69
CN(C)CCC=C1c2ccccc2CCc3ccccc13,4.92
COC(=O)NCCn1c(C)ncc1N(=O)=O,0.02
NS(=O)(=O)c1ccc(c(c1)N(=O)=O)S(=O)(=O)CCCO,-0.05
Fc1cccc(NC(=O)CN2CCCCC2)c1,2.85
CN1CCCC1=O,-0.54
NC(=O)Cc1ccccc1,0.45
Cc1ccc(cc1)c2nc3ncccc3[nH]2,3.02
NC(COCc1ccccc1)C(=O)O,-0.96
FS(F)(F)(F)(F)F,1.68
